PursuitID	Age	Gender	AgeNotes	SubjectType	InjuryType
4642	16	M - Male		Violator Passengers	Non-incapacitating Injury
4681	16	M - Male		Violator	No Injury
4683	16	M - Male		Violator Passengers	No Injury
4683	16	F - Female		Violator Passengers	No Injury
4692	16	M - Male		Violator	No Injury
4711	16	M - Male		Violator Passengers	No Injury
4715	16	M - Male		Violator	Unknown
4715	16	M - Male		Violator Passengers	Unknown
4715	16	M - Male		Violator Passengers	Unknown
4730	16	M - Male		Violator	No Injury
4742	16	M - Male		Violator	No Injury
4756	16	F - Female		Violator Passengers	No Injury
4819	16	M - Male		Violator	No Injury
4857	16	M - Male		Violator	No Injury
4857	16	M - Male		Violator Passengers	No Injury
4937	16	M - Male		Violator Passengers	No Injury
4939	16	M - Male		Violator Passengers	No Injury
4952	16	M - Male		Violator	No Injury
4952	16	M - Male		Violator Passengers	No Injury
4976	16	M - Male		Violator	Unknown
4997	16	F - Female		Violator Passengers	Unknown
4999	16	M - Male		Violator Passengers	No Injury
5075	16	M - Male		Violator Passengers	No Injury
5090	16	M - Male		Violator	No Injury
5140	16	M - Male		Violator	No Injury
5153	16	M - Male		Violator Passengers	No Injury
5206	16	M - Male		Violator Passengers	No Injury
5206	16	M - Male		Violator Passengers	No Injury
5225	16	F - Female		Violator Passengers	No Injury
5242	16	M - Male		Violator	No Injury
5353	16	M - Male		Violator	No Injury
5353	16	M - Male		Violator Passengers	No Injury
5355	16	M - Male		Violator	No Injury
5362	16	M - Male		Violator	No Injury
5377	16	U - Unknown		Violator	No Injury
5400	16	M - Male		Violator	Unknown
5400	16	M - Male		Violator Passengers	Unknown
5440	16	M - Male		Violator Passengers	No Injury
5445	16	M - Male		Violator Passengers	No Injury
5469	16	M - Male		Violator	No Injury
5479	16	F - Female		Violator	No Injury
5479	16	F - Female		Violator Passengers	Non-incapacitating Injury
5498	16	F - Female		Violator Passengers	No Injury
5512	16	M - Male		Violator Passengers	No Injury
5521	16	M - Male		Violator Passengers	No Injury
5561	16	M - Male		Violator	No Injury
5576	16	M - Male		Violator	Non-incapacitating Injury
5646	16	M - Male		Violator	Unknown
5759	16	M - Male		Violator	No Injury
5778	16	M - Male		Violator	No Injury
5778	16	F - Female		Violator Passengers	No Injury
5806	16	M - Male		Violator	No Injury
5811	16	M - Male		Violator	No Injury
5842	16	F - Female		Violator Passengers	No Injury
5878	16	M - Male		Violator	No Injury
5907	16	F - Female		Violator Passengers	Possible Injury
5998	16	M - Male		Violator	No Injury
6012	16	M - Male		Violator	Possible Injury
6057	16	M - Male		Violator Passengers	Unknown
6065	16	F - Female		Violator Passengers	No Injury
6100	16	M - Male		Violator Passengers	No Injury
6100	16	M - Male		Violator Passengers	No Injury
6113	16	M - Male		Violator	No Injury
6163	16	M - Male		Violator	No Injury
6163	16	M - Male		Violator Passengers	No Injury
6226	16	M - Male		Violator Passengers	Unknown
6226	16	M - Male		Violator Passengers	Unknown
6263	16	M - Male		Violator Passengers	No Injury
6263	16	M - Male		Violator Passengers	No Injury
6325	16	M - Male		Violator	No Injury
6326	16	M - Male		Violator	No Injury
6347	16	M - Male		Violator	Non-incapacitating Injury
6367	16	M - Male		Violator	No Injury
6377	16	M - Male		Violator	No Injury
6428	16	M - Male		Violator	Unknown
6430	16	M - Male		Violator Passengers	No Injury
6456	16	M - Male		Violator	No Injury
6491	16	M - Male		Violator	No Injury
6639	16	M - Male		Violator	No Injury
6656	16	M - Male		Violator Passengers	No Injury
6697	16	M - Male		Violator	No Injury
6705	16	M - Male		Violator	No Injury
6724	16	M - Male		Violator	Non-incapacitating Injury
6724	16	M - Male		Violator Passengers	No Injury
6762	16	M - Male		Violator	No Injury
6811	16	M - Male		Violator	No Injury
6811	16	M - Male		Violator Passengers	No Injury
6840	16	M - Male		Violator	No Injury
6844	16	M - Male		Violator	No Injury
6932	16	M - Male		Violator Passengers	Non-incapacitating Injury
6961	16	M - Male		Party in Unrelated Vehicle	Non-incapacitating Injury
6995	16	M - Male		Violator Passengers	No Injury
7086	16	M - Male		Violator	No Injury
7095	16	M - Male		Violator	No Injury
7119	16	M - Male		Violator Passengers	No Injury
7144	16	F - Female		Violator	Possible Injury
7155	16	M - Male		Violator Passengers	No Injury
54	17	Male		Violator	No Injury
66	17	Male		Violator	No Injury
157	17	Male		Violator Passengers	No Injury
157	17	Female		Violator Passengers	No Injury
177	17	Male		Violator Passengers	No Injury
177	17	Female		Violator Passengers	No Injury
182	17	Male		Violator	No Injury
189	17	Male		Violator	No Injury
189	17	Male		Violator Passengers	No Injury
189	17	Male		Violator Passengers	No Injury
189	17	Male		Violator Passengers	No Injury
195	17	Male		Violator	No Injury
199	17	Male		Violator	No Injury
211	17	Female		Violator Passengers	No Injury
234	17	Male		Violator	No Injury
328	17	Male		Violator	No Injury
372	17	Male		Violator	No Injury
403	17	Male		Violator	Non-incapacitating Injury
408	17	Male		Violator	No Injury
424	17	Male		Violator	No Injury
426	17	Male		Violator	No Injury
447	17	Female		Violator Passengers	No Injury
447	17	Female		Violator Passengers	No Injury
452	17	Female		Violator	No Injury
473	17	Female		Violator	Non-incapacitating Injury
512	17	Male		Violator Passengers	No Injury
540	17	Male		Violator	Non-incapacitating Injury
543	17	Male		Violator Passengers	No Injury
563	17	Male		Violator Passengers	No Injury
578	17	Male		Violator	No Injury
622	17	Male		Violator	No Injury
669	17	Male		Violator Passengers	No Injury
681	17	Male		Violator Passengers	No Injury
681	17	Male		Violator Passengers	No Injury
709	17	Male		Violator	No Injury
729	17	Male		Violator	No Injury
737	17	Male		Violator	No Injury
770	17	Male		Violator Passengers	No Injury
794	17	Male		Violator	No Injury
806	17	MALE		Unrelated Pedestrian	Non-incapacitating Injury
822	17	MALE		Violator	No Injury
822	17	MALE		Violator Passengers	No Injury
825	17	MALE		Violator	Non-incapacitating Injury
853	17	MALE		Violator	No Injury
854	17	MALE		Violator	No Injury
855	17	MALE		Violator	No Injury
867	17	FEMALE		Violator Passengers	No Injury
895	17	MALE		Violator	No Injury
958	17	FEMALE		Violator Passengers	No Injury
965	17	MALE		Violator	No Injury
965	17	MALE		Violator Passengers	No Injury
965	17	MALE		Violator Passengers	No Injury
978	17	FEMALE		Violator Passengers	No Injury
982	17	MALE		Violator	No Injury
1031	17	MALE		Violator	Possible Injury
1048	17	MALE		Violator	No Injury
1068	17	MALE		Violator Passengers	No Injury
1068	17	MALE		Violator Passengers	No Injury
1087	17	MALE		Violator Passengers	No Injury
1087	17	MALE		Violator Passengers	No Injury
1098	17	MALE		Violator Passengers	No Injury
1123	17	MALE		Violator Passengers	Non-incapacitating Injury
1199	17	FEMALE		Violator	No Injury
1206	17	MALE		Violator	No Injury
1225	17	MALE		Violator Passengers	No Injury
1245	17	MALE		Violator Passengers	No Injury
1247	17	MALE		Violator	Possible Injury
1260	17	MALE		Violator	Possible Injury
1266	17	MALE		Violator Passengers	No Injury
1314	17	MALE		Violator Passengers	No Injury
1324	17	FEMALE		Violator Passengers	Incapacitating Injury
1329	17	MALE		Violator	No Injury
1366	17	MALE		Violator	No Injury
144	17	MALE		Violator	No Injury
1407	17	FEMALE		Violator Passengers	No Injury
1417	17	MALE		Violator	No Injury
1444	17	MALE		Violator	No Injury
1459	17	MALE		Violator	No Injury
1460	17	MALE		Violator	No Injury
1488	17	MALE		Violator Passengers	No Injury
1522	17	MALE		Violator	No Injury
1542	17	MALE		Violator	No Injury
1562	17	MALE		Violator	No Injury
1578	17	FEMALE		Violator	No Injury
1578	17	FEMALE		Violator Passengers	No Injury
1588	17	MALE		Violator	No Injury
1632	17	MALE		Violator Passengers	No Injury
1641	17	MALE		Party in Unrelated Vehicle	No Injury
1644	17	MALE		Violator	No Injury
1649	17	MALE		Violator	No Injury
1649	17	MALE		Violator Passengers	No Injury
1649	17	MALE		Violator Passengers	No Injury
1649	17	MALE		Violator Passengers	No Injury
1657	17	MALE		Violator	No Injury
1673	17	FEMALE		Violator Passengers	Possible Injury
1673	17	FEMALE		Violator Passengers	No Injury
1701	17	MALE		Violator	No Injury
1734	17	MALE		Violator	No Injury
1756	17	MALE		Violator	No Injury
1756	17	MALE		Violator Passengers	No Injury
1774	17	MALE		Violator Passengers	No Injury
1774	17	MALE		Violator Passengers	No Injury
1797	17	MALE		Violator	No Injury
1800	17	MALE		Violator	No Injury
1869	17	MALE		Violator Passengers	No Injury
1926	17	MALE		Violator	No Injury
1953	17	MALE		Violator Passengers	No Injury
1958	17	MALE		Violator	No Injury
1958	17	MALE		Violator Passengers	No Injury
1982	17	MALE		Violator Passengers	No Injury
2008	17	MALE		Violator	No Injury
2013	17	MALE		Violator	Non-incapacitating Injury
2027	17	MALE		Violator	No Injury
2064	17	MALE		Violator Passengers	No Injury
2075	17	MALE		Violator	No Injury
2079	17	MALE		Violator	No Injury
2132	17	MALE		Violator	No Injury
2147	17	FEMALE		Violator Passengers	No Injury
2180	17	MALE		Violator	No Injury
2180	17	MALE		Violator Passengers	No Injury
2180	17	MALE		Violator Passengers	No Injury
2209	17	Male		Violator	Unknown
2235	17	Male		Violator	No Injury
2235	17	Male		Violator Passengers	No Injury
2242	17	Male		Violator Passengers	No Injury
2249	17	Male		Violator	No Injury
2250	17	Female		Violator Passengers	No Injury
2255	17	Male		Violator Passengers	No Injury
2275	17	Female		Violator Passengers	No Injury
2308	17	Male		Violator	No Injury
2335	17	Male		Violator	Incapacitating Injury
2351	17	Male		Violator	No Injury
2355	17	Male		Violator Passengers	No Injury
2373	17	Male		Violator	No Injury
2375	17	Female		Violator Passengers	No Injury
2379	17	Female		Violator Passengers	No Injury
2379	17	Female		Violator Passengers	No Injury
2488	17	Male		Violator	No Injury
2492	17	Male		Violator	No Injury
2545	17	Female		Violator	No Injury
2553	17	Male		Violator	No Injury
2564	17	Male		Violator	Non-incapacitating Injury
2577	17	Male		Violator Passengers	No Injury
2598	17	Male		Violator	Unknown
2598	17	Male		Violator Passengers	Unknown
2609	17	Male		Violator	Unknown
2626	17	Male		Violator	Unknown
2626	17	Female		Violator Passengers	Unknown
2626	17	Male		Violator Passengers	Unknown
2678	17	Male		Violator	No Injury
2694	17	Male		Violator	No Injury
2700	17	Unknown		Violator	No Injury
2714	17	Male		Violator	No Injury
2736	17	Male		Violator Passengers	Non-incapacitating Injury
2737	17	Female		Violator Passengers	Unknown
2783	17	Male		Violator Passengers	No Injury
2790	17	Male		Violator	No Injury
2820	17	Male		Violator	No Injury
2839	17	Female		Violator Passengers	No Injury
2877	17	Female		Violator	Possible Injury
2897	17	Male		Violator	No Injury
2902	17	Male		Violator Passengers	No Injury
2917	17	Female		Party in Unrelated Vehicle	No Injury
2923	17	Male		Violator	Possible Injury
2923	17	Male		Violator Passengers	No Injury
2923	17	Male		Unrelated Pedestrian	Non-incapacitating Injury
2936	17	Male		Violator Passengers	Unknown
1490	17	Male		Violator	Unknown
2181	17	Male		Violator	No Injury
2995	17	Male		Party in Unrelated Vehicle	Fatal
3034	17	Male		Violator	No Injury
3034	17	Male		Violator Passengers	No Injury
3046	17	Male		Violator	No Injury
3062	17	Male		Violator	No Injury
3085	17	Male		Violator	No Injury
3085	17	Male		Violator Passengers	No Injury
3108	17	Male		Violator	No Injury
3118	17	Male		Violator	No Injury
3165	17	Female		Violator	Possible Injury
3231	17	Male		Violator	No Injury
3242	17	Male		Violator	No Injury
3264	17	Female		Violator Passengers	No Injury
3264	17	Male		Violator Passengers	No Injury
3291	17	Male		Violator Passengers	No Injury
3306	17	Male		Violator	No Injury
3321	17	Male		Violator	No Injury
3338	17	Male		Violator	No Injury
3388	17	Male		Violator	Unknown
3450	17	Male		Violator	No Injury
3484	17	Male		Violator	Unknown
3501	17	Male		Violator Passengers	No Injury
3525	17	Male		Violator Passengers	No Injury
3525	17	Male		Violator Passengers	No Injury
3528	17	Male		Violator	No Injury
3548	17	Male		Violator	Possible Injury
3568	17	Male		Violator Passengers	No Injury
3578	17	Male		Violator Passengers	No Injury
3587	17	Male		Violator	Non-incapacitating Injury
3600	17	Male		Violator	No Injury
3611	17	Male		Violator	No Injury
3611	17	Male		Violator Passengers	No Injury
3633	17	Male		Violator	No Injury
3659	17	Male		Violator	No Injury
3659	17	Male		Violator Passengers	No Injury
3668	17	Male		Violator	Possible Injury
3669	17	Male		Violator	No Injury
3669	17	Male		Violator Passengers	No Injury
3694	17	Male		Violator Passengers	No Injury
3702	17	Male		Violator	No Injury
3702	17	F - Female		Violator Passengers	No Injury
3765	17	M - Male		Violator Passengers	No Injury
3765	17	M - Male		Violator Passengers	No Injury
3822	17	M - Male		Violator Passengers	No Injury
3849	17	M - Male		Violator Passengers	Unknown
3871	17	M - Male		Party in Unrelated Vehicle	No Injury
3904	17	M - Male		Violator Passengers	No Injury
3926	17	M - Male		Violator	Unknown
3942	17	M - Male		Violator	No Injury
3942	17	M - Male		Violator Passengers	No Injury
3947	17	M - Male		Violator	Unknown
3995	17	M - Male		Violator	No Injury
4050	17	M - Male		Violator	No Injury
4072	17	M - Male		Violator	Non-incapacitating Injury
4085	17	M - Male		Violator	No Injury
4117	17	M - Male		Violator	No Injury
4134	17	M - Male		Violator	No Injury
4165	17	M - Male		Violator	No Injury
4219	17	M - Male		Violator Passengers	No Injury
4219	17	M - Male		Violator Passengers	No Injury
4228	17	M - Male		Violator Passengers	No Injury
4264	17	M - Male		Violator	No Injury
4313	17	M - Male		Violator Passengers	No Injury
4320	17	M - Male		Violator	Unknown
4331	17	M - Male		Violator Passengers	No Injury
4404	17	M - Male		Violator	No Injury
4404	17	M - Male		Violator Passengers	No Injury
4419	17	M - Male		Violator Passengers	No Injury
4443	17	M - Male		Violator	No Injury
4486	17	M - Male		Violator Passengers	No Injury
4522	17	M - Male		Violator	No Injury
4523	17	M - Male		Violator	No Injury
4540	17	M - Male		Violator Passengers	No Injury
4545	17	M - Male		Violator	Unknown
4546	17	M - Male		Violator	No Injury
4550	17	F - Female		Violator	No Injury
4594	17	M - Male		Violator Passengers	No Injury
4634	17	M - Male		Violator	Possible Injury
4668	17	F - Female		Violator Passengers	No Injury
4683	17	M - Male		Violator	No Injury
4684	17	M - Male		Violator	No Injury
4701	17	M - Male		Violator Passengers	No Injury
4711	17	M - Male		Violator	No Injury
4754	17	M - Male		Violator	No Injury
4754	17	F - Female		Violator Passengers	No Injury
4788	17	M - Male		Violator	Unknown
4788	17	F - Female		Violator Passengers	Unknown
4817	17	M - Male		Violator	No Injury
4153	17	M - Male		Violator	No Injury
4872	17	M - Male		Violator	Non-incapacitating Injury
4921	17	M - Male		Party in Unrelated Vehicle	No Injury
4930	17	F - Female		Violator	No Injury
4937	17	M - Male		Violator Passengers	No Injury
4947	17	M - Male		Violator	No Injury
4947	17	M - Male		Party in Unrelated Vehicle	Possible Injury
4968	17	M - Male		Violator	No Injury
4997	17	F - Female		Violator	No Injury
5024	17	M - Male		Violator	No Injury
5029	17	M - Male		Violator	Unknown
5044	17	M - Male		Violator	Unknown
5080	17	F - Female		Violator	No Injury
5090	17	M - Male		Violator Passengers	No Injury
5116	17	M - Male		Violator	Non-incapacitating Injury
5119	17	M - Male		Violator	No Injury
5127	17	F - Female		Violator Passengers	No Injury
5129	17	M - Male		Violator	No Injury
5140	17	M - Male		Violator Passengers	No Injury
5206	17	M - Male		Violator	No Injury
5206	17	M - Male		Violator Passengers	No Injury
5225	17	F - Female		Violator Passengers	No Injury
5229	17	F - Female		Violator Passengers	No Injury
5229	17	M - Male		Violator Passengers	No Injury
5282	17	F - Female		Violator Passengers	No Injury
5286	17	M - Male		Violator	No Injury
5286	17	M - Male		Violator Passengers	No Injury
5286	17	F - Female		Violator Passengers	No Injury
5294	17	M - Male		Violator Passengers	No Injury
5297	17	M - Male		Violator Passengers	No Injury
5400	17	M - Male		Violator Passengers	Unknown
5436	17	M - Male		Violator Passengers	No Injury
5439	17	M - Male		Violator	Non-incapacitating Injury
5440	17	M - Male		Violator Passengers	No Injury
5441	17	M - Male		Violator	No Injury
5456	17	M - Male		Violator	No Injury
5456	17	M - Male		Violator Passengers	No Injury
5495	17	M - Male		Violator	No Injury
5498	17	M - Male		Violator	No Injury
5521	17	M - Male		Violator Passengers	No Injury
5529	17	F - Female		Violator Passengers	No Injury
5560	17	M - Male		Violator	No Injury
5563	17	M - Male		Violator Passengers	No Injury
5585	17	M - Male		Violator	No Injury
5588	17	M - Male		Violator	No Injury
5624	17	M - Male		Violator	No Injury
5644	17	M - Male		Violator	Unknown
5666	17	F - Female		Violator	No Injury
5666	17	M - Male		Violator Passengers	No Injury
5701	17	F - Female		Violator	Unknown
5701	17	F - Female		Violator Passengers	Unknown
5051	17	M - Male		Party in Unrelated Vehicle	No Injury
5778	17	F - Female		Violator Passengers	No Injury
5796	17	M - Male		Violator	Unknown
5808	17	M - Male		Violator Passengers	No Injury
