COUNTY,FacilityCarried,FeatureCrossed,BridgeNbr,DefStat,SuffRate,ADT,DIST,LENGTH,YrBuilt,InspectAgency,OWNER
ANOKA,US 10,CSAH 7  7TH AVENUE, 9716,ADEQ,85.40,67000.00,METRO,137,1965,METRO DISTRICT,STATE
ANOKA,US 10,BNSF & PRIV RD, 9717,ADEQ,93.70,69000.00,METRO,351,1965,METRO DISTRICT,STATE
ANOKA,US 10,MAIN ST,02010,ADEQ,88.90,61000.00,METRO,167,1964,METRO DISTRICT,STATE
ANOKA,US 10,MN 47 NB,02035,ADEQ,88.90,51000.00,METRO,449,1997,METRO DISTRICT,STATE
ANOKA,US 10,COON CREEK,91035,ADEQ,74.60,93000.00,METRO,45,1965,METRO DISTRICT,STATE
ANOKA,US 10 EB,BNSF RR, 9722,F.O.,66.00,46500.00,METRO,173,1966,METRO DISTRICT,STATE
ANOKA,US 10 EB,UNIV AVE & MN 610 WB,02037E,ADEQ,96.60,25500.00,METRO,479,1997,METRO DISTRICT,STATE
ANOKA,US 10 EB,MN 65,02046,ADEQ,96.30,39500.00,METRO,256,1992,METRO DISTRICT,STATE
ANOKA,US 10 EB ON RAMP,MN 47 SB,02034,ADEQ,92.40,6000.00,METRO,407,1996,METRO DISTRICT,STATE
ANOKA,US 10 WB,BNSF RR, 9721,F.O.,66.00,46500.00,METRO,173,1966,METRO DISTRICT,STATE
ANOKA,US 10 WB,UNIV AVE & MN 610 WB,02037W,ADEQ,93.50,25500.00,METRO,597,1997,METRO DISTRICT,STATE
ANOKA,US 10 WB,MN 65,02045,ADEQ,96.30,39500.00,METRO,256,1992,METRO DISTRICT,STATE
ANOKA,US 169,MISSISSIPPI RIVER, 4380,ADEQ,83.00,44000.00,METRO,995,1929,METRO DISTRICT,STATE
ANOKA,US 169,US 10, 9713,ADEQ,78.50,26000.00,METRO,146,1964,METRO DISTRICT,STATE
ANOKA,WEST LAKE BLVD,LAKE CHANNEL,02J25,ADEQ,96.10,700.00,METRO,24,2005,CITY OF BLAINE,CITY
ANOKA,XEON ST (MSAS 125),SAND CREEK,93730,ADEQ,98.80,2200.00,METRO,27,1985,CITY OF COON RAPIDS,CITY
BECKER,340 ST,S BR WILD RICE RIVER,03J31,ADEQ,98.00,25.00,4,37,2008,BECKER COUNTY,TWP
BECKER,530 AVE (TWP 165),KETTLE CREEK,03J33,ADEQ,100.00,25.00,4,22,2007,BECKER COUNTY,TWP
BECKER,CORBET RD,PELICAN RIVER,L5720,ADEQ,96.90,1400.00,4,31,1970,CITY OF DETROIT LAKES,CITY
BECKER,CR 105,BUFFALO RIVER,03J17,ADEQ,100.00,85.00,4,27,2001,BECKER COUNTY,COUNTY
BECKER,CR 119,KETTLE CREEK,03J09,ADEQ,97.90,80.00,4,29,1999,BECKER COUNTY,COUNTY
BECKER,CR 123,SHELL RIVER,03J25,ADEQ,100.00,35.00,4,27,2003,BECKER COUNTY,COUNTY
BECKER,CR 125,SHELL RIVER,92959,ADEQ,81.60,160.00,4,33,1973,BECKER COUNTY,COUNTY
BECKER,CR 126,OTTER TAIL RIVER,03J34,ADEQ,97.90,65.00,4,37,2008,BECKER COUNTY,COUNTY
BECKER,CR 157,S BR WILD RICE RIVER,03J29,ADEQ,98.00,32.00,4,29,2008,BECKER COUNTY,COUNTY
BECKER,CSAH 10,OTTER TAIL RIVER,03J03,ADEQ,97.90,1000.00,4,31,2000,BECKER COUNTY,COUNTY
BECKER,CSAH 12,BUFFALO RIVER,03501,ADEQ,71.60,50.00,4,62,1968,BECKER COUNTY,COUNTY
BECKER,CSAH 12,DITCH,90773,S.D.,65.70,140.00,4,21,1955,BECKER COUNTY,COUNTY
BECKER,CSAH 13,DITCH,90772,S.D.,43.30,105.00,4,22,1954,BECKER COUNTY,COUNTY
BECKER,CSAH 14,BUFFALO RIVER,03J26,ADEQ,100.00,365.00,4,31,2004,BECKER COUNTY,COUNTY
BECKER,CSAH 16,SO BR WILD RICE RIV,03J11,ADEQ,97.20,415.00,4,27,2000,BECKER COUNTY,COUNTY
BECKER,CSAH 22,CP RAIL,03509,ADEQ,97.50,2150.00,4,175,1994,BECKER COUNTY,COUNTY
BECKER,CSAH 22,PELICAN RIVER,03J04,ADEQ,97.00,4300.00,4,28,2000,BECKER COUNTY,COUNTY
BECKER,CSAH 24,DEAD SHOT BAY,03503,ADEQ,96.00,1350.00,4,204,1976,BECKER COUNTY,COUNTY
BECKER,CSAH 30,OTTER TAIL RIVER,03505,ADEQ,96.90,1300.00,4,91,1978,BECKER COUNTY,COUNTY
BECKER,CSAH 35,OTTER TAIL RIVER,L8192,ADEQ,50.10,340.00,4,40,1938,BECKER COUNTY,COUNTY
BECKER,CSAH 42,SHELL RIVER,03J30,ADEQ,100.00,307.00,4,26,2007,BECKER COUNTY,COUNTY
BECKER,CSAH 50,HAY CREEK,03J24,ADEQ,99.60,350.00,4,31,2003,BECKER COUNTY,COUNTY
BECKER,CSAH 7,BNSF RR, 7175,ADEQ,67.00,2650.00,4,137,1957,BECKER COUNTY,COUNTY
BECKER,CSAH 7,BUFFALO RIVER, 7251,S.D.,47.60,365.00,4,65,1958,BECKER COUNTY,COUNTY
BECKER,CSAH 7,S BR WILD RICE RIVER,03J18,ADEQ,99.60,190.00,4,44,2002,BECKER COUNTY,COUNTY
BECKER,CSAH 9,BUFFALO RIVER,03J16,ADEQ,97.80,185.00,4,52,2000,BECKER COUNTY,COUNTY
BECKER,MN 87,US 10,03006,ADEQ,99.90,1950.00,4,278,1976,DISTRICT 4,STATE
BECKER,MUN 28,RIVER DR/OTTER TAIL RIVE,91949,ADEQ,97.00,40.00,4,75,1982,BECKER COUNTY,CITY
BECKER,N SHORE DR (102),PELICAN R,03J19,ADEQ,99.70,1400.00,4,23,2001,CITY OF DETROIT LAKES,CITY
BECKER,TH 34,OTTER TAIL RIVER, 5928,ADEQ,89.70,5500.00,4,27,1940,DISTRICT 4,STATE
BECKER,TH 87,KETTLE CREEK, 5626,ADEQ,97.30,940.00,4,27,1936,DISTRICT 4,STATE
BECKER,TH 87,OTTER TAIL RIVER, 6674,ADEQ,98.10,2850.00,4,39,1947,DISTRICT 4,STATE
BECKER,TH 87,KETTLE CREEK, 6698,ADEQ,97.70,680.00,4,23,1952,DISTRICT 4,STATE
BECKER,TH 87,TOAD RIVER, 8690,ADEQ,97.60,1250.00,4,27,1948,DISTRICT 4,STATE
BECKER,TOWNSHIP RD 307,S BR WILD RICE RIVER,03J23,ADEQ,100.00,25.00,4,41,2002,BECKER COUNTY,TWP
BECKER,TOWNSHIP RD 409,BUFFALO RIVER,03J22,ADEQ,100.00,25.00,4,31,2002,BECKER COUNTY,TWP
BECKER,TWNS 396,BUFFALO RIVER,03J20,ADEQ,100.00,25.00,4,31,2001,BECKER COUNTY,TWP
BECKER,TWP 144,TOAD RIVER,  638,S.D.,36.00,28.00,4,28,1940,BECKER COUNTY,TWP
BECKER,TWP 300,OTTER TAIL RIVER,03506,ADEQ,91.90,8.00,4,96,1981,BECKER COUNTY,TWP
BECKER,TWP 397,S BR WILD RICE RIVER,03J13,ADEQ,92.80,25.00,4,22,2000,BECKER COUNTY,TWP
BECKER,TWP 405,STINER CREEK,03J01,ADEQ,98.00,20.00,4,26,1996,BECKER COUNTY,TWP
BECKER,TWP 410,BUFFALO RIVER,L9228,ADEQ,64.00,20.00,4,45,1969,BECKER COUNTY,TWP
BECKER,TWP 411,DITCH,L9760,ADEQ,96.30,10.00,4,28,1978,BECKER COUNTY,TWP
BECKER,TWP 486,OTTER TAIL RIVER, 4595,S.D.,63.10,24.00,4,45,1931,BECKER COUNTY,TWP
BECKER,TWP 50,OTTER TAIL RIVER,03507,ADEQ,98.00,34.00,4,45,1981,BECKER COUNTY,TWP
BECKER,TWP 676,BUFFALO RIVER,03504,ADEQ,97.00,12.00,4,64,1978,BECKER COUNTY,TWP
BECKER,TWP 740,PELICAN RIVER,03J28,ADEQ,100.00,25.00,4,22,2004,BECKER COUNTY,TWP
BECKER,TWP 757,S BR WILD RICE RIVER,03508,ADEQ,98.00,50.00,4,61,1992,BECKER COUNTY,TWP
BECKER,US 10,ROOSEVELT AVE (MSAS 110),03007,ADEQ,98.30,9050.00,4,80,2007,DISTRICT 4,STATE
BECKER,US 10 EB,CP RAIL LINE,03003,ADEQ,80.10,9050.00,4,178,1964,DISTRICT 4,STATE
BECKER,US 10 WB,CP RAIL LINE,03004,ADEQ,99.30,9050.00,4,204,1992,DISTRICT 4,STATE
BECKER,US 59,BNSF RR AND CP RAIL LINE,03009,ADEQ,99.10,11600.00,4,298,2007,DISTRICT 4,STATE
BELTRAMI,1 ST,MISSISSIPPI RIVER, 2366,S.D.,37.90,4900.00,2,168,1916,CITY OF BEMIDJI,CITY
BELTRAMI,CR 102,NORTH CORMORANT RIVER,96688,ADEQ,99.00,30.00,2,49,1988,BELTRAMI COUNTY,COUNTY
BELTRAMI,CR 102,HADEN CREEK,97585,ADEQ,99.00,30.00,2,22,1992,BELTRAMI COUNTY,COUNTY
BELTRAMI,CR 103,NORTH CORMORANT RIVER, 7396,ADEQ,80.00,60.00,2,26,1956,BELTRAMI COUNTY,COUNTY
BELTRAMI,CR 103,S BR BATTLE RIVER,88123,ADEQ,91.00,60.00,2,31,1965,BELTRAMI COUNTY,COUNTY
BELTRAMI,CR 111,SHOTLEY BROOK,04J05,ADEQ,98.00,25.00,2,30,1999,BELTRAMI COUNTY,COUNTY
BELTRAMI,CR 305,TURTLE RIVER,88147,F.O.,41.50,140.00,2,27,1938,BELTRAMI COUNTY,COUNTY
BELTRAMI,CR 501,STREAM,97454,ADEQ,98.90,120.00,2,26,1993,BELTRAMI COUNTY,COUNTY
BELTRAMI,CR 703,JUD DITCH # 11,93551,ADEQ,99.00,20.00,2,29,1982,BELTRAMI COUNTY,COUNTY
BELTRAMI,CR 706,MOOSE RIVER (JD # 21),93593,ADEQ,99.00,45.00,2,29,1982,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 1,JUD DITCH # 21;BR A,93334,ADEQ,98.70,510.00,2,26,1978,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 11,US 2,04011,ADEQ,98.10,2500.00,2,429,1979,DISTRICT 2,STATE
BELTRAMI,CSAH 11,US 2,04019,ADEQ,87.60,1000.00,2,442,1979,DISTRICT 2,STATE
BELTRAMI,CSAH 11,MISSISSIPPI RIVER,04521,ADEQ,100.00,2500.00,2,115,2001,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 11,SCHOOLCRAFT RIVER,04522,ADEQ,96.70,2500.00,2,101,2003,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 12,CREEK,04506,ADEQ,96.70,620.00,2,31,1972,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 12,TURTLE RIVER,04507,ADEQ,94.30,620.00,2,93,1971,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 12,MISSISSIPPI RIVER,04511,ADEQ,96.40,1850.00,2,140,1975,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 13,MUD RIVER,93537,ADEQ,98.90,155.00,2,24,1981,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 15,US 71,04021,ADEQ,99.40,3750.00,2,465,1975,DISTRICT 2,STATE
BELTRAMI,CSAH 19,MISSISSIPPI RIVER,04514,ADEQ,96.10,2050.00,2,183,1984,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 19,BASS CREEK,04524,ADEQ,97.80,1222.00,2,102,2007,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 19,PAUL BUNYAN STATE TRAIL,04525,ADEQ,97.80,1221.00,2,58,2007,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 20,TURTLE RIVER,04516,ADEQ,97.80,310.00,2,96,1992,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 22,TURTLE RIVER, 7390,ADEQ,79.10,1300.00,2,25,1961,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 22,MOOSE CREEK,04509,ADEQ,80.60,650.00,2,26,1971,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 22,TURTLE RIVER,04510,ADEQ,96.70,650.00,2,54,1972,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 22,TURTLE RIVER,04J06,ADEQ,97.80,135.00,2,44,2000,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 22,CLEARWATER RIVER,93794,ADEQ,98.90,140.00,2,43,1987,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 23,S BR BATTLE RIVER,04508,ADEQ,96.90,165.00,2,75,1971,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 23,NORTH CORMORANT RIVER,93576,ADEQ,99.00,80.00,2,48,1982,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 23,N BR BATTLE RIVER,93699,ADEQ,99.00,130.00,2,26,1984,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 23,SHOTLEY BROOK,94200,ADEQ,98.80,145.00,2,44,1991,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 24,CLEARWATER RIVER,93711,ADEQ,98.70,285.00,2,31,1985,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 33,MISSISSIPPI RIVER,04519,ADEQ,97.20,1850.00,2,168,1995,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 36,S BR BATTLE RIVER, 1252,ADEQ,70.40,470.00,2,32,1938,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 36,NORTH CORMORANT RIVER, 1279,ADEQ,64.50,470.00,2,33,1938,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 37,S CORMORANT RIVER,04J04,ADEQ,100.00,60.00,2,32,2001,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 38,S BR BATTLE RIVER, 7199,ADEQ,85.90,90.00,2,31,1957,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 39,N BR TURTLE RIVER, 1732,S.D.,68.60,630.00,2,26,1930,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 39,MISSISSIPPI RIVER, 7198,ADEQ,96.20,670.00,2,183,1959,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 41,SOUTH CORMORANT RIVER,93544,ADEQ,99.00,100.00,2,31,1981,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 5,MISSISSIPPI RIVER,04505,ADEQ,99.40,105.00,2,69,1967,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 5,LITTLE MISSISSIPPI RIVER,97677,ADEQ,97.70,260.00,2,28,1998,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 6,US 2,04023,ADEQ,99.20,3450.00,2,282,1978,DISTRICT 2,STATE
BELTRAMI,CSAH 7,MISSISSIPPI RIVER,04512,ADEQ,97.60,950.00,2,190,1981,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 8,MISSISSIPPI RIVER,04513,ADEQ,96.00,1800.00,2,306,1986,BELTRAMI COUNTY,COUNTY
BELTRAMI,CSAH 8,MISSISSIPPI RIVER,04517,ADEQ,96.40,1800.00,2,222,1992,BELTRAMI COUNTY,COUNTY
BELTRAMI,IRVING AVE,BNSF RR & CP RAIL,04515,ADEQ,99.00,580.00,2,619,1985,CITY OF BEMIDJI,CITY
BELTRAMI,TH 1,DITCH, 4561,S.D.,54.40,55.00,2,25,1926,DISTRICT 2,STATE
BELTRAMI,TH 1,BLACKDUCK RIVER, 6841,ADEQ,80.80,410.00,2,143,1954,DISTRICT 2,STATE
BELTRAMI,TH 1,OVERFLOW CHANNEL,04001,S.D.,71.70,55.00,2,217,1962,DISTRICT 2,STATE
BELTRAMI,TH 197 NB,MISSISSIPPI RIVER,04022,ADEQ,91.10,11200.00,2,198,2002,DISTRICT 2,STATE
BELTRAMI,TH 197 SB,MISSISSIPPI RIVER,04024,ADEQ,91.10,11200.00,2,200,2002,DISTRICT 2,STATE
BELTRAMI,TH 72,TAMARAC RIVER,04002,ADEQ,88.20,910.00,2,135,1962,DISTRICT 2,STATE
BELTRAMI,TH 72,S BR BATTLE RIVER,91036,ADEQ,95.10,1100.00,2,26,1961,DISTRICT 2,STATE
BELTRAMI,TH 72,SOUTH CORMORANT RIVER,91110,ADEQ,86.40,1050.00,2,75,1965,DISTRICT 2,STATE
BELTRAMI,TWP 107,SOUTH CORMORANT RIVER,R0166,ADEQ,99.00,8.00,2,39,1987,BELTRAMI COUNTY,TWP
BELTRAMI,TWP 140,GRANT CREEK,96196,ADEQ,99.00,20.00,2,25,1986,BELTRAMI COUNTY,TWP
BELTRAMI,TWP 146,MISSISSIPPI RIVER,04518,ADEQ,98.00,93.00,2,92,1997,BELTRAMI COUNTY,TWP
BELTRAMI,TWP 161,MUD RIVER,R0152,ADEQ,99.00,20.00,2,26,1987,BELTRAMI COUNTY,TWP
BELTRAMI,TWP 209,BLACKDUCK RIVER,96687,ADEQ,93.90,10.00,2,30,1988,BELTRAMI COUNTY,TWP
BELTRAMI,TWP 209,BLACKDUCK RIVER,L6353,ADEQ,93.90,10.00,2,24,1982,BELTRAMI COUNTY,TWP
BELTRAMI,TWP 327,JUD DITCH # 12,L6354,ADEQ,93.90,10.00,2,24,1982,BELTRAMI COUNTY,TWP
BELTRAMI,TWP 388,NORTH CORMORANT RIVER,97645,ADEQ,94.00,4.00,2,34,1994,BELTRAMI COUNTY,TWP
BELTRAMI,TWP 391,PERRY CREEK,R0151,ADEQ,99.00,25.00,2,24,1987,BELTRAMI COUNTY,TWP
BELTRAMI,TWP 399,S BR BATTLE RIVER,04523,ADEQ,98.00,50.00,2,59,2005,BELTRAMI COUNTY,TWP
BELTRAMI,TWP 451,JUD DITCH # 11,L6140,ADEQ,99.00,10.00,2,31,1982,BELTRAMI COUNTY,TWP
BELTRAMI,TWP 497,STREAM,L6383,ADEQ,99.00,25.00,2,26,1984,BELTRAMI COUNTY,TWP
BELTRAMI,TWP 506,TAMARAC RIVER,L3788,S.D.,27.80,38.00,2,124,1917,BELTRAMI COUNTY,TWP
BELTRAMI,TWP 506,JUD DITCH # 8,R0065,ADEQ,93.60,60.00,2,25,1984,BELTRAMI COUNTY,TWP
BELTRAMI,TWP 68,CLEARWATER RIVER,L5375,ADEQ,99.00,10.00,2,26,1981,BELTRAMI COUNTY,TWP
BELTRAMI,TWP 73,TURTLE RIVER,R0164,ADEQ,99.00,20.00,2,26,1987,BELTRAMI COUNTY,TWP
BELTRAMI,TWP 94,MUD RIVER,L6385,ADEQ,94.00,4.00,2,25,1984,BELTRAMI COUNTY,TWP
BELTRAMI,TWP 998,MISSISSIPPI RIVER,04520,ADEQ,98.00,267.00,2,174,2000,BELTRAMI COUNTY,TWP
BELTRAMI,US 2 EB,CP RAIL ABANDONED,04004,ADEQ,88.60,4100.00,2,173,1969,DISTRICT 2,STATE
BELTRAMI,US 2 EB,BNSF & CP RAIL,04006,ADEQ,98.50,6650.00,2,290,1978,DISTRICT 2,STATE
BELTRAMI,US 2 EB,CSAH 7,04010,ADEQ,96.60,4850.00,2,159,1978,DISTRICT 2,STATE
BELTRAMI,US 2 EB,MISSISSIPPI RIVER,04014,ADEQ,98.20,4850.00,2,186,1979,DISTRICT 2,STATE
BELTRAMI,US 2 EB,BNSF & CSAH 50,04018,ADEQ,97.70,2750.00,2,380,1979,DISTRICT 2,STATE
BELTRAMI,US 2 WB,CP RAIL ABANDONED,04003,ADEQ,87.60,4100.00,2,173,1969,DISTRICT 2,STATE
BELTRAMI,US 2 WB,BNSF & CP RAIL,04005,ADEQ,98.50,6650.00,2,290,1978,DISTRICT 2,STATE
BELTRAMI,US 2 WB,OLD TH 2 EB,04007,ADEQ,99.80,2200.00,2,349,1978,DISTRICT 2,STATE
BELTRAMI,US 2 WB,CSAH 7,04009,ADEQ,96.60,4850.00,2,159,1978,DISTRICT 2,STATE
BELTRAMI,US 2 WB,MISSISSIPPI RIVER,04013,ADEQ,98.20,4850.00,2,186,1979,DISTRICT 2,STATE
BELTRAMI,US 2 WB,BNSF & CSAH 50,04017,ADEQ,97.70,2750.00,2,372,1979,DISTRICT 2,STATE
BELTRAMI,US 71,US 2,04012,ADEQ,99.30,9200.00,2,371,1979,DISTRICT 2,STATE
BELTRAMI,US 71 RAMP,US 2,04008,ADEQ,94.40,2650.00,2,479,1978,DISTRICT 2,STATE
BELTRAMI,UTWN 33,MOOSE RIVER (JD # 21),L5018,ADEQ,93.90,10.00,2,26,1985,BELTRAMI COUNTY,TWP
BENTON, BENTON DR S,US 10,05005,ADEQ,92.10,6700.00,3,294,1969,DISTRICT 3,STATE
BENTON,105TH ST NE,ST FRANCIS RIVER,L0072,ADEQ,88.00,16.00,3,26,1959,BENTON COUNTY,TWP
BENTON,115TH ST NE,MAYHEW CREEK,95617,ADEQ,94.90,22.00,3,27,1983,BENTON COUNTY,TWP
BENTON,130TH ST NE,ST FRANCIS RIVER,91801,ADEQ,98.30,8.00,3,53,1979,BENTON COUNTY,TWP
BENTON,15 AVE NW,LITTLE ROCK CREEK,L0051,F.O.,71.50,1.00,3,24,1916,BENTON COUNTY,TWP
BENTON,155TH ST NE,MAYHEW CREEK,91918,ADEQ,98.30,22.00,3,25,1979,BENTON COUNTY,TWP
BENTON,15TH AVE NW,LITTLE ROCK CREEK,95314,ADEQ,97.00,45.00,3,44,1997,BENTON COUNTY,TWP
BENTON,25TH AVE NE,MAYHEW CREEK,L0057,S.D.,60.30,18.00,3,28,1948,BENTON COUNTY,TWP
BENTON,25TH ST NE,STONY BROOK,05526,ADEQ,100.00,44.00,3,83,1985,BENTON COUNTY,TWP
BENTON,2nd AVE N,"MISS R, BNSF RR, STRS",05534,ADEQ,81.00,19000.00,3,"1,298",2006,CITY OF SAUK RAPIDS,CITY
BENTON,35TH AVE NE,MAYHEW CREEK (CD # 11),96217,ADEQ,98.30,31.00,3,35,1986,BENTON COUNTY,TWP
BENTON,35TH AVE NE,MAYHEW CREEK,L5806,S.D.,47.40,20.00,3,25,1970,BENTON COUNTY,TWP
BENTON,35TH ST NE,ELK RIVER,05523,ADEQ,100.00,44.00,3,94,1985,BENTON COUNTY,TWP
BENTON,35TH ST NE,ELK RIVER,05524,ADEQ,100.00,18.00,3,64,1979,BENTON COUNTY,TWP
BENTON,42ND ST NE,ST FRANCIS RIVER,L0077,S.D.,29.40,35.00,3,49,1920,BENTON COUNTY,TWP
BENTON,45TH ST NE,STONY BROOK,L9667,ADEQ,99.00,34.00,3,22,1975,BENTON COUNTY,TWP
BENTON,47TH ST NE,ST FRANCIS RIVER,L5950,S.D.,48.10,30.00,3,50,1974,BENTON COUNTY,TWP
BENTON,55TH ST NE,MAYHEW CREEK,97475,ADEQ,100.00,15.00,3,25,1995,BENTON COUNTY,TWP
BENTON,5th ST S(MSAS 107),US 10,05004,ADEQ,98.30,3250.00,3,300,1968,DISTRICT 3,STATE
BENTON,90TH AVE NE,ELK RIVER,05J10,ADEQ,100.00,50.00,3,47,2003,BENTON COUNTY,TWP
BENTON,90TH ST NE,ST FRANCIS RIVER,95343,ADEQ,98.30,100.00,3,40,1987,BENTON COUNTY,TWP
BENTON,95TH AVE NE,STONY BROOK,97928,ADEQ,100.00,66.00,3,27,1995,BENTON COUNTY,TWP
BENTON,95TH ST NE,ST FRANCIS RIVER,05J07,ADEQ,100.00,20.00,3,28,2001,BENTON COUNTY,TWP
BENTON,ASPEN RD,BUNKER HILL CREEK,95273,ADEQ,98.30,30.00,3,32,1981,BENTON COUNTY,TWP
BENTON,CNTY 68,W BR RUM RIVER,05J06,ADEQ,100.00,85.00,3,53,2001,BENTON COUNTY,COUNTY
BENTON,County Road 55,LITTLE ROCK CREEK,05533,ADEQ,99.60,980.00,3,442,2002,BENTON COUNTY,COUNTY
BENTON,CR 40,BUNKER HILL CREEK, 1288,ADEQ,95.30,80.00,3,22,1939,BENTON COUNTY,COUNTY
BENTON,CR 40,LITTLE ROCK CREEK,05520,ADEQ,93.50,80.00,3,33,1973,BENTON COUNTY,COUNTY
BENTON,CR 40,PLATTE RIVER,05527,ADEQ,85.00,265.00,3,161,1999,BENTON COUNTY,COUNTY
BENTON,CR 41,MAYHEW CREEK,91848,ADEQ,98.30,75.00,3,24,1979,BENTON COUNTY,COUNTY
BENTON,CR 42,MAYHEW CREEK,96908,ADEQ,100.00,55.00,3,29,1989,BENTON COUNTY,COUNTY
BENTON,CR 42,MAYHEW CREEK,L0023,S.D.,51.20,55.00,3,24,1940,BENTON COUNTY,COUNTY
BENTON,CR 43,ELK RIVER,05531,ADEQ,100.00,160.00,3,128,1995,BENTON COUNTY,COUNTY
BENTON,CR 49,ST FRANCIS RIVER,05522,ADEQ,100.00,45.00,3,105,1998,BENTON COUNTY,COUNTY
BENTON,CR 50,STONY BROOK,L0030,ADEQ,100.00,50.00,3,25,1957,BENTON COUNTY,COUNTY
BENTON,CR 51,ST FRANCIS RIVER,05518,ADEQ,99.10,455.00,3,79,1973,BENTON COUNTY,COUNTY
BENTON,CR 51,DITCH 9,97925,ADEQ,99.00,160.00,3,45,2000,BENTON COUNTY,COUNTY
BENTON,CR 51,STONY BROOK,L0032,ADEQ,82.40,455.00,3,25,1958,BENTON COUNTY,COUNTY
BENTON,CR 52,ST FRANCIS RIVER,05J04,ADEQ,96.00,55.00,3,31,2000,BENTON COUNTY,COUNTY
BENTON,CR 52,LITTLE ST FRANCIS RIVER,93394,ADEQ,98.30,55.00,3,28,1978,BENTON COUNTY,COUNTY
BENTON,CR 56,BUNKER HILL CREEK,92792,ADEQ,98.90,250.00,3,55,1971,BENTON COUNTY,COUNTY
BENTON,CR 58,MAYHEW CREEK,L0040,ADEQ,98.30,75.00,3,22,1936,BENTON COUNTY,COUNTY
BENTON,CR 59,MAYHEW CREEK,97926,ADEQ,100.00,65.00,3,30,1995,BENTON COUNTY,COUNTY
BENTON,CR 59,BUNKER HILL CREEK,L0043,ADEQ,98.30,50.00,3,22,1930,BENTON COUNTY,COUNTY
BENTON,CR 62,STONY BROOK,91841,ADEQ,98.30,220.00,3,28,1979,BENTON COUNTY,COUNTY
BENTON,CR 67,ST FRANCIS RIVER,05519,ADEQ,100.00,85.00,3,26,1974,BENTON COUNTY,COUNTY
BENTON,CR 67,STREAM,97656,ADEQ,100.00,80.00,3,30,1995,BENTON COUNTY,COUNTY
BENTON,CR 67,ST FRANCIS RIVER,97690,ADEQ,100.00,65.00,3,31,1995,BENTON COUNTY,COUNTY
BENTON,CR 69,ST FRANCIS RIVER,97927,ADEQ,100.00,25.00,3,22,1995,BENTON COUNTY,COUNTY
BENTON,CR 78,BUNKER HILL CREEK,  103,ADEQ,98.20,325.00,3,22,1941,BENTON COUNTY,COUNTY
BENTON,CR 78,ZULEGER CREEK,L0014,ADEQ,96.20,325.00,3,22,1941,BENTON COUNTY,COUNTY
BENTON,CR 78,SUCKER CREEK,L0039,ADEQ,96.20,440.00,3,33,1942,BENTON COUNTY,COUNTY
BENTON,CR 80,MAYHEW CREEK,L0041,ADEQ,96.20,390.00,3,33,1938,BENTON COUNTY,COUNTY
BENTON,CR 82,ELK RIVER,05530,ADEQ,99.90,350.00,3,90,1997,BENTON COUNTY,COUNTY
BENTON,CR 87,CO DITCH # 15,97654,ADEQ,100.00,35.00,3,30,1996,BENTON COUNTY,COUNTY
BENTON,CSAH 1,SUCKER CREEK,93575,ADEQ,97.90,1150.00,3,26,1981,BENTON COUNTY,COUNTY
BENTON,CSAH 10,STONY BROOK,93410,ADEQ,98.20,690.00,3,27,1979,BENTON COUNTY,COUNTY
BENTON,CSAH 12,ZULEGER CREEK,  347,ADEQ,98.10,810.00,3,22,1938,BENTON COUNTY,COUNTY
