"ID","NAME","TREASURER","ADDRESS1","ADDRESS2","CITY","STATE","ZIP","DESIGNATE","TYPE","PARTY","FILEFREQ","INTEREST","CONNECTED","CAND_ID","COMMCODE"
"C00064337","APPLEPAC FKA:  APPLEGATE FOR CONGRESS COMMITTEE","DONNA APPLEGATE","16118 STATE HIGHWAY 213",,"IRONDALE","OH","43932","U","Q","DEM","Q",,,,
"C00064766","UNITED PARCEL SERVICE INC. PAC","Ward, Susan F","55 Glenlake Parkway NE",".","Atlanta","GA","30328","U","Q",,"M","C","United Parcel Service Inc.",,
"C00064774","FPL PAC FLORIDA POWER & LIGHT CO EMPLOYEES POLITICAL ACTION COMMITTEE","TOBIN, BRIAN","700 Universe Blvd.","P.O. BOX 14000","Juno Beach","FL","33408","U","Q",,"M","C","Florida Power & Light Co.",,
"C00065219","WINE INSTITUTE POLITICAL ACTION COMMITTTE","Sara Hope Murphy","607 14th Street NW Suite 800","Suite 800","Washington","DC","20005","U","Q","UNK","M","T","The Wine Institute",,
"C00065870","POLITICAL EDUCATION PATTERNS POLITICAL ARM INTL UNION OPERATING ENG LOCAL 18","Sink, Patrick L","3515 PROSPECT AVENUE",,"CLEVELAND","OH","44115","U","Q","UNK","Q","L","ENGINEERS; INT'L UNION OF OPERATING",,
"C00065987","MEADWESTVACO CORPORATION POLITICAL ACTION COMMITTEE","Stoddard, Alexander H.","11013 West Broad Street",,"Glen Allen","VA","23060","U","Q","UNK","M","C","MeadWestvaco Corporation",,
"C00066472","PROPERTY CASUALTY INSURERS ASSOCIATION OF AMERICA POLITICAL ACTION COMMITTEE  (PCIPAC)","Holmes, June","2600 South River Road",,"Des Plaines","IL","60018","U","Q",,"M","T","Property Casualty Insurers Association",,
"C00000042","ILLINOIS TOOL WORKS FOR BETTER GOVERNMENT COMMITTEE","Michael J. Lynch","3600 W. Lake Avenue",,"Glenview","IL","60025","U","Q",,"Q","C","ILLINOIS TOOL WORKS INC",,
"C00000059","HALLMARK CARDS PAC","Swarens, Greg","2501 McGee","MD #288","Kansas City","MO","64108","U","Q","UNK","M","C","HALLMARK CARDS INCORPORATED",,
"C00000422","AMERICAN MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE","WALKER, KEVIN","25 MASSACHUSETTS AVENUE NW","SUITE 600","WASHINGTON","DC","20001","U","Q",,"M","T","AMERICAN MEDICAL ASSOCIATION",,
"C00000489","D R I V E POLITICAL FUND, CHAPTER 886","RON COBB","3528 WEST RENO",,"OKLAHOMA CITY","OK","73107","U","Q",,"Q","L","TEAMSTERS LOCAL UNION 886",,
"C00000547","KANSAS MEDICAL SOCIETY POLITICAL ACTION COMMITTEE","C. RICHARD BONEBRAKE, M.D.","623 SW 10TH AVE",,"TOPEKA","KS","66612","U","Q","UNK","Q","T","MEDICAL ASS'N; KANSAS          [AMPAC]",,
"C00000638","INDIANA STATE MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE","Kora, M.D., Vidya","322 Canal Walk, Canal Level",".","Indianapolis","IN","46202","U","Q",,"Q","T","Indiana State Medical Association",,
"C00000729","AMERICAN DENTAL POLITICAL ACTION CMTE.","Triftshauser, Roger W","1111 14th Street NW","Suite 1100","Washington","DC","20005","U","Q","UNK","M","T","DENTAL ASS'N; AMERICAN",,
"C00000794","LENT  & SCRIVNER PAC","MICHAEL S SCRIVNER","PO BOX 2715",,"ARLINGTON","VA","22202","U","Q","UNK","T",,,,
"C00000885","INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES POLITICAL ACTION TOGETHER POLITICAL COMM","Galis, George","1750 New York Avenue, NW",".","Washington","DC","20006","U","Q","UNK","M","L","International Union of Painters and Al",,
"C00000901","BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS","JOSEPH BARNEY","1201 15TH STREET NW",".","WASHINGTON","DC","20005","U","Q","UNK","M","T","HOME BUILDERS; NAT'L ASS'N OF",,
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","Wolff, Brian L.","430 South Capitol Street, SE","2nd Floor","Washington","DC","20003","U","Y","DEM","M",,"House Senate Victory Fund 2008",,
"C00000984","UNITED STATES TELECOM ASSOCIATION POLITICAL ACTION COMMITTEE (TELECOMPAC)","William R. Deere","607 14th Street Northwest","Suite 400","Washington","DC","20005","U","Q","UNK","M","T","United States Telecom Association",,
"C00000992","BRANCH COUNTY REPUBLICAN COMMITTEE","JON ERIC HOUTZ","PO BOX 127",".","COLDWATER","MI","49036","U","Y","REP","M",,"MICHIGAN REPUBLICAN PARTY",,
"C00001008","LOUISIANA STATE MEDICAL SOCIETY POLITICAL ACTION COMMITTEE (LAMPAC)","William Cassidy","6767 Perkins Rd #100",,"Baton Rouge","LA","70808","U","Q",,"Q","T","Louisiana State Medical Society",,
"C00001016","CARPENTERS LEGISLATIVE IMPROVEMENT COMMITTEE UNITED BROTHERHOOD OF CARPENTERS AND JOINERS","Byers, Monte","101 Constitution Ave NW","Tenth Floor West","Washington","DC","20001","U","Q","NNE","M","L","United Brotherhood of Carpenters & Joi",,
"C00001156","MICHIGAN LEAGUE OF COMMUNITY BANKS POLITICAL ACTION COMMITTEE","ROBERT G HOWELL","16837 THORNGATE ROAD",,"EAST LANSING","MI","48823","U","Q",,"A","T","MICHIGAN LEAGUE OF SAVINGS INSTITUTION",,
"C00001180","MICHIGAN DOCTORS POLITICAL ACTION COMMITTEE - MICHIGAN STATE MEDICAL SOCIETY","Scot F. Goldberg MD","P.O. Box 769",,"East Lansing","MI","48826","U","Q","NNE","Q","T","MICHIGAN STATE MEDICAL SOCIETY",,
"C00001198","AMERICAN HOTEL AND LODGING ASSOCIATION PAC","Jeon, Joori","1201 New York Avenue NW","Sixth Floor","Washington","DC","20005","U","Q",,"M","T","HOTEL & MOTEL ASS'N; AMERICAN",,
"C00001214","TEXAS MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE","Reynolds, David Mr.","401 West 15th Street",,"Austin","TX","78701","U","Q","NNE","Q","T","AMPAC",,
"C00001305","REPUBLICAN PARTY OF VIRGINIA INC","Neel, Richard F Mr. Jr.","115 EAST GRACE STREET",".","RICHMOND","VA","23219","U","Y","Rep","M",,"2008 Senate-RNC Victory Committee",,
"C00001313","REPUBLICAN PARTY OF MINNESOTA","Sutton, Anthony","525 PARK STREET","SUITE 250","ST PAUL","MN","55103","U","Y","REP","M",,"Minnesota-Coleman Victory Committee",,
"C00001347","HAWAII MEDICAL POLITICAL ACTION COMMITTEE","SPANGLER, JOHN Dr.","1360 S. BERETANIA ST.","#200","HONOLULU","HI","96814","U","Q","UNK","Q","T","HAWAII MEDICAL ASSOCIATION",,
"C00001388","DAIRY FARMERS OF AMERICA INC DEPAC (DAIRY EDUCATION POLITICAL ACTION COMMITTEE)","J S STONE","P O BOX 909700",,"KANSAS CITY","MO","64190","U","Q",,"M","V","DAIRY FARMERS OF AMERICA INC",,
"C00001420","MISSOURI MEDICAL POLITICAL ACTION COMMITTEE","Swarens, C. C. Mr.","PO Box 1402",,"Jefferson City","MO","65102","U","Q","UNK","Q","T","MISSOURI STATE MEDICAL ASSOCIATION",,
"C00001461","ALASKA STATE MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE (ALPAC)","Ellerbe, Dwight Dr.","4107 Laurel Street",".","Anchorage","AK","99508","U","Q",,"Q","T","Alaska State Medical Association",,
"C00001636","UNITED TRANSPORTATION UNION POLITICAL ACTION COMMITTEE (UTU PAC)","Thompson, Kim N.","14600 Detroit Ave",,"Cleveland","OH","44107","U","Q",,"M","L","United Transportation Union",,
"C00001685","GEORGIA MEDICAL POLITICAL ACTION COMMITTEE","ROY VANDIVER MD","1849 The Exchange","Suite 200","Atlanta","GA","30339","U","Q","UNK","Q","T","MEDICAL ASSOCIATION OF GEORGIA",,
"C00001727","BUSINESS-INDUSTRY POLITICAL ACTION COMMITTEE","Cors, Allan D.","888 16th Street NW",".","Washington","DC","20006","U","Q","UNK","M","M","NONE",,
"C00001743","LOCAL 1814 INTERNATIONAL LONGSHOREMENS ASSOC AFL-CIO POLITICAL ACTION AND EDUCATION FUND","ANTHONY GRAFFINO","70 20TH STREET",,"BROOKLYN","NY","11232","U","Q",,"Q","L","LOCAL 1814 ILA",,
"C00001776","NEW MEXICO MEDICAL SOCIETY POLITICAL ACTION COMMITTEE (AKA NEMPAC)","Haynes, Stephen Dr.","7770 JEFFERSON NE #400",,"ALBUQUERQUE","NM","87109","U","Q","UNK","Q","C","New Mexico Medical Society",,
"C00001818","WASHINGTON STATE MEDICAL ASSN POLITICAL ACTION CMTE","Pendergrass, Thomas W","2033 6TH AVENUE","SUITE 1100","SEATTLE","WA","98121","U","Q","UNK","Q","T","MEDICAL ASS'N; WASHINGTON      [AMPAC]",,
"C00001875","AMERICA'S COMMUNITY BANKERS COMMUNITY CAMPAIGN COMMITTEE","Miles Ledgerwood","900 19th St. NW","Suite 400","Washington","DC","20006","U","Q",,"T","T","Maryland Bankers Associaton Political",,
"C00001917","WY DEMOCRATIC STATE CENTRAL COMMITTEE","Chuck Herz","P.O. Box 1963",,"Casper","WY","82602","U","Y","DEM","M",,"WYOMING DEMOCRATIC PARTY",,
"C00002089","COMMUNICATIONS WORKERS OF AMERICA-COPE POLITICAL CONTRIBUTIONS COMMITTEE","Rechenbach, Jeffrey","501 Third Street, NW",,"Washington","DC","20001","U","Q",,"M","L","Communications Workers of America",,
"C00002147","NEBRASKA MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE","Noble, Daniel Dr.","233 S. 13th St.","Ste 1200","Lincoln","NE","68508","U","Q",,"Q","T","MEDICAL ASS'N; NEBRASKA        [AMPAC]",,
"C00002238","NATIONAL COUNCIL OF FARMER COOPERATIVES CO-OP/PAC","Jones, Randall T.","50 F Street NW","Suite 900","Washington","DC","20001","U","Q",,"M","T","National Council of Farmer Cooperative",,
"C00002261","FEDERATION OF AMERICAN HOSPITALS PAC","Smith, Karen Mrs.","801 PENNSYLVANIA AVENUE","SUITE 245","WASHINGTON","DC","20004","U","Q","UNK","M","T","Federation of American Hospitals",,
"C00002469","MACHINISTS NON PARTISAN POL LEAGUE OF THE INT'L ASSN OF MACHINISTS & AEROSPACE WORKERS","Mart, Warren Mr.","9000 Machinists Place",".","Upper Marlboro","MD","20772","U","Q","NNE","M","L","International Association of Machinist",,
"C00002501","MARYLAND MEDICAL POLITICAL ACTION COMMITTEE","GEORGE MALOUF M D","1211 CATHEDRAL ST.",,"BALTIMORE","MD","21201","U","Q","UNK","T","T","MEDICAL ASS'N; MARYLAND        [AMPAC]",,
"C00002592","COMMITTEE TO RE-ELECT TOM FOLEY","HEATHER S FOLEY","1253 C STREET SE","BOX 200","WASHINGTON","DC","20003","P","H",,"Q",,,"H6WA05023",
"C00002600","JOHN D. DINGELL FOR CONGRESS","Martin, Guy R.","607 14th Street, NW","Suite 800","Washington","DC","20005","P","H","DEM","Q",,,"H6MI16034",
"C00002766","UNITED FOOD & COMMERCIAL WORKERS INTERNATIONAL UNION ACTIVE BALLOT CLUB","PERRONE, ANTHONY M.","1775 K STREET N.W.",,"WASHINGTON","DC","20006","U","Q","UNK","M","L","UNITED FOOD AND COMMERCIAL WORKERS INT",,
"C00002790","OLIN CORPORATION GOOD GOVERNMENT FUND","EDWARD J KRYGIER","427 NORTH SHAMROCK","PO BOX 4500","EAST ALTON","IL","62024","U","Q","UNK","Q","C","OLIN CORPORATION",,
"C00002832","COMMITTEE FOR GOOD GOVERNMENT INTERNATIONAL UNION UAW","Geromin, Kim","8000 EAST JEFFERSON AVENUE",,"DETROIT","MI","48214","U","Q",,"Q","L","AUTO WORKERS; UNITED",,
"C00002840","UAW - V - CAP (UAW VOLUNTARY COMMUNITY ACTION PROGRAM)","Bunn, Elizabeth","8000 EAST JEFFERSON",".","DETROIT","MI","48214","U","Q","UNK","Q","L","AUTO WORKERS; UNITED",,
"C00002881","TRUCKING POLITICAL ACTION COMMITTEE OF THE AMERICAN TRUCKING ASSOCIATIONS INC.","Weinrich, Donna","430 First St. SE",".","Washington","DC","20003","U","Q","UNK","M","T","American Trucking Associations",,
"C00002907","ARKANSAS MEDICAL SOCIETY POLITICAL ACTION COMMITTEE","STEPHEN K MAGIE MD","PO BOX 55088",".","LITTLE ROCK","AR","72215","U","Q","UNK","Q","T","ARKANSAS MEDICAL SOCIETY",,
"C00002956","ASSOCIATION FOR THE ADVANCEMENT OF PSYCHOLOGY INC PSYCHOLOGISTS FOR LEG ACTION NOW (PLAN)","STEPHEN M PFEIFFER, PHD","PO BOX 38129",".","COLORADO SPRINGS","CO","80937","U","Q",,"Q","T","PSYCHOLOGY; ASS'N FOR THE ADVANCE. OF",,
"C00002972","ACTION COMMITTEE. FOR RURAL ELECTRIFICATION. (ACRE) NATIONAL RURAL ELECTRIC COOPERATIVE","Stoner, Dena G","4301 Wilson Boulevard",".","Arlington","VA","22203","U","Q",,"M","V","National Rural Electric Cooperative",,
"C00003061","NORTH DAKOTA MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE","THOMAS I STRINDEN MD","PO BOX 1198",".","BISMARCK","ND","58502","U","Q","UNK","Q","T","MEDICAL ASS'N; NORTH DAKOTA    [AMPAC]",,
"C00003111","MAINE REPUBLICAN PARTY","Philip Roy Jr.","9 higgins st",,"Augusta","ME","04330","U","Y","REP","Q",,"MAINE REPUBLICAN PARTY",,
"C00003152","NORTH CAROLINA MEDICAL SOCIETY FEDERAL POLITICAL EDUCATION AND ACTION COMMITTEE","Swann, Edwin","PO Box 25834","222 N. Person Street","Raleigh","NC","27611","U","Q",,"Q","T","North Carolina Medical Society",,
"C00003160","POLITICAL EDUCATIONAL FUND OF THE BUILDING AND CONSTRUCTION TRADES DEPARTMENT AFL-CIO","McGarvey, Sean","815 16th St. NW Suite 600",,"Washington","DC","20006","U","Q","UNK","M","T","ALLIANCE FOR RETIRED AMERICANS POLITIC",,
"C00003194","CALIFORNIA MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE - FEDERAL","Korpman, MD, Thelma","1201 J Street, Suite 375",,"Sacramento","CA","95814","U","Q","UNK","Q","C","California Medical Association",,
"C00003210","UTAH MEDICAL PAC","VAL J BATEMAN","310 EAST 4500 SOUTH SUITE #500",,"SALT LAKE CITY","UT","84107","U","Q",,"Q","T","MEDICAL ASS'N; UTAH            [AMPAC]",,
"C00003251","NEA FUND FOR CHILDREN AND PUBLIC EDUCATION","Wilson, John I","1201 16th St NW Ste 420",,"Washington","DC","20036","U","Q","UNK","M","L","National Education Association",,
"C00003327","OHIO STATE MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE (OSMAPAC)","Maglione, Timothy","3401 Mill Run Drive",".","Hilliard","OH","43026","U","Q",,"Q","T","Ohio State Medical Association Politic",,
"C00003418","REPUBLICAN NATIONAL COMMITTEE","Morgan, Tim","310 FIRST STREET SE",,"WASHINGTON","DC","20003","U","Y","REP","M",,"McCain Victory Committee",,
"C00003558","NATIONAL COMMITTEE FOR AN EFFECTIVE CONGRESS","JAMES E BYRON","122 C STREET NW  SUITE 650",,"WASHINGTON","DC","20001","U","Q","NNE","M","M","NONE",,
"C00003590","UNITED STEELWORKERS POLITICAL ACTION FUND","English, James D","Five Gateway Center",,"Pittsburgh","PA","15222","U","Q","NNE","M","L","UNITED STEELWORKERS",,
"C00003632","INTL. UNION OF BRICKLAYERS & ALLIED CRAFTWORKERS","James Boland","620 F Street, NW","Suite 900","Washington","DC","20004","U","Q","UNK","M","L","BRICKLAYERS & ALLIED CRAFTSMEN",,
"C00003756","FOOD PRODUCTS ASSOCIATION POLITICAL ACTION COMMITTEE (FPA-PAC)","Dooley, Calvin Mr.","1350 I STREET NW","SUITE 300","WASHINGTON","DC","20005","U","Q","UNK","T","T","None",,
"C00003764","NATIONAL RESTAURANT ASSOCIATION PAC","John Gay","1200 17th Street NW",".","Washington","DC","20036","U","Q","UNK","M","T","National Restaurant Association",,
"C00003806","AFL-CIO COPE POLITICAL CONTRIBUTIONS COMMITTEE","Richard L. Trumka","815 16th Street NW",,"Washington","DC","20006","U","Q","UNK","M","L","AFL-CIO",,
"C00003855","NATIONAL CONFECTIONEERS ASSOCIATION OF THE UNITED STATES INC POLITICAL ACTION COMMITTEE","LAWRENCE T GRAHAM","8320 OLD COURTHOUSE ROAD SUITE 300",,"VIENNA","VA","22182","U","Q",,"Q","T","CONFECTIONERS ASS'N OF U S INC; NAT'L",,
"C00003863","MARINE ENGINEERS BENEFICIAL ASOCIATION - RETIREES' GROUP FUND","VAN LOO, BILL","444 North Capitol Street - Suite 8",,"Washington","DC","20001","U","Q","UNK","M","L","District No.1 PCD-MEBA",,
"C00003897","6TH CONGRESSIONAL DISTRICT DEMOCRATIC COMMITTEE OF VIRGINIA","DOROTHY BLACKWELL","502 TAYLOR ST",".","LEXINGTON","VA","24450","U","Y","DEM","Q",,"VIRGINIA DEMOCRATIC PARTY",,
"C00003970","IOWA MEDICAL POLITICAL ACTION COMMITTEE","KENNETH P SCHULTHEIS MD","1001 Grand Avenue",,"West Des Moines","IA","50265","U","Q",,"Q","T","IOWA MEDICAL SOCIETY",,
"C00003988","NEBRASKA DEMOCRATIC STATE CENTRAL COMMITTEE","Gerry Finnegan","1327 H STREET SUITE 200","Suite 201","LINCOLN","NE","68508","U","Y","DEM","M",,"NEBRASKA DEMOCRATIC PARTY",,
"C00004036","SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION (SEIU COPE)","Burger, Anna","1800 Massachusetts Ave NW",,"Washington","DC","20036","U","Q",,"M","L","Service Employees International Union",,
"C00004101","NATIONAL UTILITY CONTRACTORS ASSOCIATION LEGISLATIVE INFORMATION AND ACTION COMMITTEE","Hillman, A. William Mr.","4301 North Fairfax Drive","Suite 360","Arlington","VA","22203","U","Q","UNK","Q","T","National Utility Contractors Associati",,
"C00004275","AMERICAN BANKERS ASSOCIATION PAC (BANKPAC)","Fields, Gary W. Mr","1120 Connecticut Avenue NW","Suite 600","Washington","DC","20036","U","Q","NNE","M","T","American Bankers Association",,
"C00004325","SEAFARERS POLITICAL ACTIVITY DONATION-SEAFARERS INTERNATIONAL UNION OF N.A.-AGLIWD/NMU","Walters, Lynn S.","5201 Auth Way",,"Camp Springs","MD","20746","U","Q",,"M","L","POLITICAL AND LEGISLATIVE ORGANIZATION",,
"C00004440","TEAMSTERS LOCAL 745 DRIVE","Brent, Taylor","1007 JONELLE ST",,"DALLAS","TX","75217","U","Q",,"Q","L","Teamsters Local No. 745",,
"C00004473","NAT'L TELECOMMUNICATIONS COOPERATIVE ASSN./TELECOMMUNICATIONS EDUCATION COMMITTEE ORG.","Schweitzer, Lisa","4121 Wilson Blvd.","10th Floor","Arlington","VA","22203","U","Q",,"M","T","Nat'l Telecommunications Cooperative A",,
"C00004499","ARIZONA MEDICAL ASSOCIATION INC POLICAL ACTION COMMITTEE","Older, Chic","810 W. Bethany Home Road",,"Phoenix","AZ","85013","U","Q","UNK","Q","T","MEDICAL ASS'N; ARIZONA         [AMPAC]",,
"C00004606","KANSAS REPUBLICAN PARTY - FEDERAL","Sullivan, Morey","2025 SW Gage Boulevard",,"Topeka","KS","66604","U","Y","REP","M",,"None",,
"C00004812","MORTGAGE BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE","Creighton, Francis","1331 L St NW","8th Floor","Washington","DC","20005","U","Q","UNK","M","T","Mortgage Bankers Association",,
"C00004861","UNITE HERE TIP CAMPAIGN COMMITTEE","Snyder, Thomas","275 Seventh Ave., 10th Floor",,"New York","NY","10001","U","Q",,"M","L","UNITE HERE",,
"C00004879","BUSPAC-POLITICAL ACTION COMMITTEE OF THE AMERICAN BUS ASSOCIATION","ERIC BRAENDEL","1100 New York Avenue NW","NO 1050","Washington","DC","20005","U","Q","UNK","M","T","BUS ASS'N; AMERICAN",,
"C00004911","ALABAMA MEDICAL PAC CONNECTED WITH THE MEDICAL ASSOCIATION OF THE STATE OF ALABAMA","Whitaker, Richard Mr.","PO BOX 22",,"MONTGOMERY","AL","36101","U","Q","UNK","Q","T","Medical Association of the State of Al",,
"C00004929","PENNSYLVANIA MEDICAL SOCIETY POLITICAL ACTION COMMITTEE FEDERAL","Light, Larry Mr.","PO BOX 8820",,"HARRISBURG","PA","17105","U","Q","UNK","Q","T","AMERICAN MEDICAL POLITICAL ACTION COMM",,
"C00004952","ELECTRIC POWER ASSOCIATIONS OF MISSISSIPPI ACTION COMMITTEE FOR RURAL ELECTRIFICATION","Callahan, Michael - Mr.","POST OFFICE BOX 3300",,"Ridgeland","MS","39158","U","Q","UNK","Q","C","Electric Power Associations of MS",,
"C00004960","BURLINGTON RESOURCES INC. PAC (BRPAC)","Julie Bryant","600 N. DAIRY ASHFORD","SUITE 2100","HOUSTON","TX","77079","U","Q","UNK","T","C","ConocoPhillips",,
"C00004994","PROFESSIONAL INSURANCE AGENTS POLITICAL ACTION COMMITTEE","Becker, Mike Mr.","400 N. Washington Street",".","Alexandria","VA","22314","U","Q","NNE","M","T","National Association of Professional I",,
"C00005041","REGULA FOR CONGRESS COMMITTEE","Regula, Mary","228 S. Washington St. Ste. 115",,"Alexandria","VA","22314","P","H","REP","Q",,,"H6OH16029",
"C00005132","SOUTH DAKOTA STATE MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE (SDSMAPAC)","Smith, Barb Mrs.","2600 W. 49th St.","Ste. 200","Sioux Falls","SD","57105","U","Q","UNK","Q","T","South Dakota State Medical Association",,
"C00005157","INTERNATIONAL BROTHERHOOD OF BOILERMAKERS CAMPAIGN ASSISTANCE FUND","Creeden, William","753 State Ave.","Suite 565","Kansas City","KS","66101","U","Q",,"M","L","International Brotherhood of Boilermak",,
"C00005173","STATE DEMOCRATIC EXECUTIVE COMMITTEE OF ALABAMA","Walden, Brannon","PO Box 950",".","Montgomery","AL","36101","U","Y","DEM","M",,"ASDC Partnership Program",,
"C00005249","NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS POLITICAL ACTION COMMITTEE","Peter Browne","2901 Telestar Court",,"Falls Church","VA","22042","U","Q","UNK","M","T","National Association of Insurance & Fi",,
"C00005462","10TH DISTRICT REPUBLICAN CONGRESSIONAL COMMITTEE","Helm, Walter J. Mr.","PO Box F",".","The Plains","VA","20198","U","Y","REP","M","C","Republican Party of Virginia",,
"C00005488","ILLINOIS STATE MEDICAL SOCIETY POLITICAL ACTION COMMITTEE","Thomas, J. Regan Dr.","20 North Michigan Avenue","Suite 700","Chicago","IL","60602","U","Q","UNK","Q","T","Illinois State Medical Society.",,
"C00005561","DEMOCRATIC EXECUTIVE COMMITTEE OF FLORIDA","Parker, Rudy","214 South Bronough Street",".","Tallahassee","FL","32301","U","Y","DEM","M",,"Committee For Change",,
"C00005660","AMERICAN ASSOCIATION OF ORAL AND MAXILLOFACIAL SURGEONS POLITICAL ACTION COMMITTEE","Bell, Colin Dr.","9700 West Bryn Mawr Ave.",".","Rosemont","IL","60018","U","Q","UNK","M","T","American Association of Oral and Maxil",,
"C00005751","CALIFORNIA DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE - FEDERAL FUND","Schneider, Michael DDS","1201 K STREET 15TH FLOOR",".","SACRAMENTO","CA","95814","U","Q","UNK","Q","T","CALIFORNIA DENTAL ASSOCIATION",,
"C00005785","WYOMING REPUBLICAN PARTY, INC.","Robitaille, Donna Ms.","400 E. First St., Suite 314",,"Casper","WY","82601","U","Y","REP","M",,"N/A",,
"C00005801","6TH DISTRICT REPUBLICAN COMMITTEE","STEPHEN MABRY","3524 WINDSOR OAKS CIRCLE","BOX401","ROANOKE","VA","24018","U","Y","REP","Q",,"REPUBLICAN PARTY OF VIRGINIA",,
"C00005835","INTERNATIONAL CHEMICAL WORKERS UNION LABOR'S INVESTMENT IN VOTER EDUCATION","FRANK CYPHERS","1799 AKRON PENINSULA ROAD",,"AKRON","OH","44313","U","Q",,"M","L","CHEMICAL WORKERS UNION; INT'L",,
"C00005926","ILLINOIS REPUBLICAN PARTY","DAVE SYVERSON","P.O. Box 64897",,"Chicago","IL","60664","U","Y","REP","M",,"McSweeney-Illinois Victory Committee",,
"C00006080","AMERICAN HEALTH CARE ASSOCIATION POLITICAL ACTION COMMITTEE","Clarkson, Gail Ms.","1201 L Street, NW",,"Washington","DC","20005","U","Q","CIT","M","T","American Health Care Association",,
"C00006486","INDIANA REPUBLICAN STATE COMMITTEE INC.","Huston, Todd","47 S. Meridian St. Suite 200","Suite 200","INDIANAPOLIS","IN","46204","U","Y","REP","M",,"Indiana Ninth District Victory Committ",,
"C00007070","TEXAS INSTRUMENTS INCORPORATED POLITICAL ACTION COMMITTEE (TI PAC)","Mayes, Gray","PO BOX 742496",".","DALLAS","TX","75374","U","Q",,"M","C","TEXAS INSTRUMENTS INCORPORATED",,
"C00007450","AMERICAN GAS ASSOCIATION POLITICAL ACTION COMMITTEE; THE (GASPAC)","MR JOSEPH L MARTIN","400 N. Capitol St., NW",".","Washington","DC","20001","U","Q",,"M","T","GAS ASS'N; AMERICAN",,
"C00007542","SHEET METAL WORKERS' INTERNATIONAL ASSOCIATION POLITICAL ACTION LEAGUE","Nigro, Joe","1750 New York Avenue NW",,"Washington","DC","20006","U","Q",,"M","L","-",,
"C00007658","DEMOCRATIC PARTY OF SOUTH CAROLINA","Hensley, Kathryn E","PO Box 5965",".","Columbia","SC","29250","U","Y","DEM","M","C","DNC Services Corp.",,
"C00007849","SPEAK UP FOR RURAL ELECTRIFICATION (SURE)","JAMES L JACOBUS","P.O.BOX 32170",,"LOUISVILLE","KY","40232","U","Q",,"Q","M","ACRE (AFF)",,
